Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
Quintay,24Q9678066,1800.0,9180.0,17641.940000000002,-8461.940000000002,-4.701077777777779,-0.0
Quintay,24Q9684135,1600.0,47120.0,18441.4,28678.6,17.924125,0.0
Quintay,24Q9693228,1132.0,32760.0,29147.49,3612.5099999999984,3.1912632508833907,0.0
Quintay,24Q9694679,2102.0,45414.0,20984.77,24429.23,11.621898192197907,0.0
Quintay,24Q9696440,1565.0,31248.75,22962.100000000002,8286.649999999998,5.294984025559104,0.0
Quintay,24Q9720700,2118.0,51030.0,19632.54,31397.46,14.824107648725212,0.0
Quintay,24Q9720905,1481.0,48372.28,24020.44,24351.84,16.442835921674543,0.0
Quintay,24Q9725066,180.0,6660.0,13892.59,-7232.59,-40.18105555555556,-0.0
Quintay,24Q9740054,1385.0,22954.0,26951.66,-3997.66,-2.8863971119133573,-0.0
Quintay,24Q9740374,0.0,0.0,12057.5,-12057.5,,-0.0
Quintay,24Q9740510,1600.0,48000.0,49336.06,-1336.0599999999977,-0.8350374999999985,-0.0
Quintay,24Q9800236,1600.0,48000.0,17945.7,30054.3,18.7839375,0.0
Quintay,24Q9870283,1711.0,47089.24,19262.32,27826.92,16.26354178842782,0.0
Quintay,24Q9882321,0.0,0.0,12057.5,-12057.5,,-0.0
Quintay,24Q9883230,0.0,0.0,12057.5,-12057.5,,-0.0
Quintay,24Q9883502,0.0,0.0,12057.5,-12057.5,,-0.0
Quintay,24Q9911438,80.0,2720.0,17856.94,-15136.939999999999,-189.21175,-0.0
