Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
Del Monte,24D6375068,0.0,0.0,148.91,-148.91,,-0.0
