Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
SAFCO PERU,BMOU9016062,1900.0,70397.09,14162.92,56234.17,29.596931578947366,0.0
SAFCO PERU,CRSU6127241,1900.0,65475.5,13483.8,51991.7,27.364052631578947,0.0
SAFCO PERU,OTPU6406826,1900.0,62700.0,17163.760000000002,45536.24,23.966442105263155,0.0
SAFCO PERU,TRIU8085305,1900.0,55069.6,12423.73,42645.869999999995,22.445194736842105,0.0
