Lotid,Chargedescr,Chgamt,Chgqnt,Initial Stock,Cost per Box,Exporter Clean,Exporter Country,Season
24E11511,FREIGHT FLAT RATE,1400.0,0.0,1840,0.7608695652173914,VIDEXPORT,Mexico,2023-2024
24E11511,INSPECTIONS,545.0,3681.0,1840,0.296195652173913,VIDEXPORT,Mexico,2023-2024
24E11513,ASSESSMENTS,0.0,0.0,1520,0.0,VIDEXPORT,Mexico,2023-2024
24E11513,BROKERAGE EACH,40.0,1520.0,1520,0.02631578947368421,VIDEXPORT,Mexico,2023-2024
24E11513,COLD STORAGE CHARGE,608.0,4561.0,1520,0.4,VIDEXPORT,Mexico,2023-2024
24E11513,COMMISSION,4989.6,142560.0,1520,3.2826315789473686,VIDEXPORT,Mexico,2023-2024
24E11513,FREIGHT FLAT RATE,1756.26,0.0,1520,1.1554342105263158,VIDEXPORT,Mexico,2023-2024
24E11513,INSPECTIONS,487.0,4560.0,1520,0.3203947368421053,VIDEXPORT,Mexico,2023-2024
24E11514,ASSESSMENTS,0.0,0.0,2240,0.0,VIDEXPORT,Mexico,2023-2024
24E11514,BROKERAGE EACH,40.0,2240.0,2240,0.017857142857142856,VIDEXPORT,Mexico,2023-2024
24E11514,COLD STORAGE CHARGE,896.0,8961.0,2240,0.4,VIDEXPORT,Mexico,2023-2024
24E11514,COMMISSION,4547.2,129920.0,2240,2.03,VIDEXPORT,Mexico,2023-2024
24E11514,FREIGHT FLAT RATE,1418.78,0.0,2240,0.6333839285714286,VIDEXPORT,Mexico,2023-2024
24E11514,INSPECTIONS,487.0,4481.0,2240,0.2174107142857143,VIDEXPORT,Mexico,2023-2024
24E11516,ADVERTISMENT & PROMOTIONS,-15.4,1.0,2417,-0.006371534960695076,VIDEXPORT,Mexico,2023-2024
24E11516,ASSESSMENTS,0.0,0.0,2417,0.0,VIDEXPORT,Mexico,2023-2024
24E11516,BROKERAGE EACH,40.0,2417.0,2417,0.016549441456350848,VIDEXPORT,Mexico,2023-2024
24E11516,COLD STORAGE CHARGE,966.8,4758.0,2417,0.39999999999999997,VIDEXPORT,Mexico,2023-2024
24E11516,COMMISSION,3602.379999999999,102952.436,2417,1.490434422838229,VIDEXPORT,Mexico,2023-2024
24E11516,FREIGHT FLAT RATE,1400.0,0.0,2417,0.5792304509722797,VIDEXPORT,Mexico,2023-2024
24E11516,INSPECTIONS,952.0,9668.0,2417,0.3938767066611502,VIDEXPORT,Mexico,2023-2024
24E11516,PACKING MATERIALS,0.0,78.0,2417,0.0,VIDEXPORT,Mexico,2023-2024
24E11517,ADVERTISMENT & PROMOTIONS,0.0,0.0,2430,0.0,VIDEXPORT,Mexico,2023-2024
24E11517,ASSESSMENTS,0.0,2161.0,2430,0.0,VIDEXPORT,Mexico,2023-2024
24E11517,BROKERAGE EACH,40.0,2430.0,2430,0.01646090534979424,VIDEXPORT,Mexico,2023-2024
24E11517,COLD STORAGE CHARGE,972.0,7021.0,2430,0.4,VIDEXPORT,Mexico,2023-2024
24E11517,COMMISSION,3951.4500000000007,158058.0,2430,1.6261111111111115,VIDEXPORT,Mexico,2023-2024
24E11517,FREIGHT FLAT RATE,2750.0,0.0,2430,1.131687242798354,VIDEXPORT,Mexico,2023-2024
24E11517,INSPECTIONS,520.0,4860.0,2430,0.2139917695473251,VIDEXPORT,Mexico,2023-2024
24E11517,PACKING MATERIALS,0.0,0.0,2430,0.0,VIDEXPORT,Mexico,2023-2024
24E11518,ASSESSMENTS,0.0,0.0,1520,0.0,VIDEXPORT,Mexico,2023-2024
24E11518,BROKERAGE EACH,40.0,1520.0,1520,0.02631578947368421,VIDEXPORT,Mexico,2023-2024
24E11518,COLD STORAGE CHARGE,608.0,4561.0,1520,0.4,VIDEXPORT,Mexico,2023-2024
24E11518,COMMISSION,4838.120000000001,138232.0,1520,3.182973684210527,VIDEXPORT,Mexico,2023-2024
24E11518,FREIGHT FLAT RATE,1756.49,0.0,1520,1.1555855263157895,VIDEXPORT,Mexico,2023-2024
24E11518,INSPECTIONS,410.0,3040.0,1520,0.26973684210526316,VIDEXPORT,Mexico,2023-2024
24E11520,ASSESSMENTS,0.0,-900.0,2340,0.0,VIDEXPORT,Mexico,2023-2024
24E11520,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E11520,COLD STORAGE CHARGE,936.0,3781.0,2340,0.4,VIDEXPORT,Mexico,2023-2024
24E11520,COMMISSION,3445.2000000000007,137808.0,2340,1.4723076923076925,VIDEXPORT,Mexico,2023-2024
24E11520,FREIGHT FLAT RATE,1400.0,0.0,2340,0.5982905982905983,VIDEXPORT,Mexico,2023-2024
24E11520,INSPECTIONS,865.0,9360.0,2340,0.3696581196581197,VIDEXPORT,Mexico,2023-2024
24E11522,BROKERAGE EACH,40.0,2080.0,2080,0.019230769230769232,VIDEXPORT,Mexico,2023-2024
24E11522,COLD STORAGE CHARGE,832.0,10400.0,2080,0.4,VIDEXPORT,Mexico,2023-2024
24E11522,COMMISSION,4480.0,128000.0,2080,2.1538461538461537,VIDEXPORT,Mexico,2023-2024
24E11522,FREIGHT FLAT RATE,1400.0,0.0,2080,0.6730769230769231,VIDEXPORT,Mexico,2023-2024
24E11522,INSPECTIONS,545.0,6240.0,2080,0.2620192307692308,VIDEXPORT,Mexico,2023-2024
24E11524,ASSESSMENTS,0.0,0.0,2079,0.0,VIDEXPORT,Mexico,2023-2024
24E11524,BROKERAGE EACH,40.0,2080.0,2079,0.01924001924001924,VIDEXPORT,Mexico,2023-2024
24E11524,COLD STORAGE CHARGE,832.0000000000001,6240.0,2079,0.40019240019240027,VIDEXPORT,Mexico,2023-2024
24E11524,COMMISSION,4487.799999999999,128223.06,2079,2.1586339586339585,VIDEXPORT,Mexico,2023-2024
24E11524,FREIGHT FLAT RATE,1418.08,0.0,2079,0.6820971620971621,VIDEXPORT,Mexico,2023-2024
24E11524,INSPECTIONS,487.0,6240.0,2079,0.23424723424723426,VIDEXPORT,Mexico,2023-2024
24E11526,ADVERTISMENT & PROMOTIONS,0.0,0.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E11526,ASSESSMENTS,0.0,0.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E11526,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E11526,COLD STORAGE CHARGE,720.0,3599.0,1800,0.4,VIDEXPORT,Mexico,2023-2024
24E11526,COMMISSION,3767.3999999999996,107640.0,1800,2.093,VIDEXPORT,Mexico,2023-2024
24E11526,FREIGHT FLAT RATE,1400.0,0.0,1800,0.7777777777777778,VIDEXPORT,Mexico,2023-2024
24E11526,INSPECTIONS,807.0,7200.0,1800,0.4483333333333333,VIDEXPORT,Mexico,2023-2024
24E11526,PACKING MATERIALS,-1.7053025658242404e-13,0.0,1800,-9.473903143468003e-17,VIDEXPORT,Mexico,2023-2024
24E11527,ASSESSMENTS,0.0,541.0,2340,0.0,VIDEXPORT,Mexico,2023-2024
24E11527,BROKERAGE EACH,40.0,2340.0,2340,0.017094017094017096,VIDEXPORT,Mexico,2023-2024
24E11527,COLD STORAGE CHARGE,936.0,3781.0,2340,0.4,VIDEXPORT,Mexico,2023-2024
24E11527,COMMISSION,3307.98,132318.0,2340,1.4136666666666666,VIDEXPORT,Mexico,2023-2024
24E11527,FREIGHT FLAT RATE,1400.0,0.0,2340,0.5982905982905983,VIDEXPORT,Mexico,2023-2024
24E11527,INSPECTIONS,937.5,9360.0,2340,0.40064102564102566,VIDEXPORT,Mexico,2023-2024
24E11528,ADVERTISMENT & PROMOTIONS,0.0,0.0,1890,0.0,VIDEXPORT,Mexico,2023-2024
24E11528,ASSESSMENTS,0.0,0.0,1890,0.0,VIDEXPORT,Mexico,2023-2024
24E11528,BROKERAGE EACH,40.0,1890.0,1890,0.021164021164021163,VIDEXPORT,Mexico,2023-2024
24E11528,COLD STORAGE CHARGE,756.0,3781.0,1890,0.4,VIDEXPORT,Mexico,2023-2024
24E11528,COMMISSION,4312.9800000000005,123228.0,1890,2.282,VIDEXPORT,Mexico,2023-2024
24E11528,FREIGHT FLAT RATE,1400.0,0.0,1890,0.7407407407407407,VIDEXPORT,Mexico,2023-2024
24E11528,INSPECTIONS,680.0,5671.0,1890,0.35978835978835977,VIDEXPORT,Mexico,2023-2024
24E11528,PACKING MATERIALS,0.0,0.0,1890,0.0,VIDEXPORT,Mexico,2023-2024
24E11529,BROKERAGE EACH,40.0,1520.0,1520,0.02631578947368421,VIDEXPORT,Mexico,2023-2024
24E11529,COLD STORAGE CHARGE,608.0,1520.0,1520,0.4,VIDEXPORT,Mexico,2023-2024
24E11529,COMMISSION,3348.8,95680.0,1520,2.2031578947368424,VIDEXPORT,Mexico,2023-2024
24E11529,FREIGHT FLAT RATE,1400.0,0.0,1520,0.9210526315789473,VIDEXPORT,Mexico,2023-2024
24E11529,INSPECTIONS,545.0,4560.0,1520,0.35855263157894735,VIDEXPORT,Mexico,2023-2024
24E11530,ASSESSMENTS,0.0,0.0,1520,0.0,VIDEXPORT,Mexico,2023-2024
24E11530,BROKERAGE EACH,40.0,1520.0,1520,0.02631578947368421,VIDEXPORT,Mexico,2023-2024
24E11530,COLD STORAGE CHARGE,608.0,4561.0,1520,0.4,VIDEXPORT,Mexico,2023-2024
24E11530,COMMISSION,4714.36,134696.0,1520,3.1015526315789472,VIDEXPORT,Mexico,2023-2024
24E11530,FREIGHT FLAT RATE,1756.6399999999999,0.0,1520,1.1556842105263156,VIDEXPORT,Mexico,2023-2024
24E11530,INSPECTIONS,545.0,4560.0,1520,0.35855263157894735,VIDEXPORT,Mexico,2023-2024
24E11531,BROKERAGE EACH,40.0,2080.0,2080,0.019230769230769232,VIDEXPORT,Mexico,2023-2024
24E11531,COLD STORAGE CHARGE,832.0,2080.0,2080,0.4,VIDEXPORT,Mexico,2023-2024
24E11531,COMMISSION,4194.4,119840.0,2080,2.0165384615384614,VIDEXPORT,Mexico,2023-2024
24E11531,FREIGHT FLAT RATE,1400.0,0.0,2080,0.6730769230769231,VIDEXPORT,Mexico,2023-2024
24E11531,INSPECTIONS,516.0,6240.0,2080,0.24807692307692308,VIDEXPORT,Mexico,2023-2024
24E11532,ASSESSMENTS,0.0,0.0,1520,0.0,VIDEXPORT,Mexico,2023-2024
24E11532,BROKERAGE EACH,40.0,1520.0,1520,0.02631578947368421,VIDEXPORT,Mexico,2023-2024
24E11532,COLD STORAGE CHARGE,608.0,1520.0,1520,0.4,VIDEXPORT,Mexico,2023-2024
24E11532,COMMISSION,3659.04,104544.0,1520,2.4072631578947368,VIDEXPORT,Mexico,2023-2024
24E11532,FREIGHT FLAT RATE,1400.0,0.0,1520,0.9210526315789473,VIDEXPORT,Mexico,2023-2024
24E11532,INSPECTIONS,588.5,4560.0,1520,0.38717105263157897,VIDEXPORT,Mexico,2023-2024
24E11533,ASSESSMENTS,0.0,0.0,1770,0.0,VIDEXPORT,Mexico,2023-2024
24E11533,BROKERAGE EACH,40.0,1770.0,1770,0.022598870056497175,VIDEXPORT,Mexico,2023-2024
24E11533,COLD STORAGE CHARGE,1015.8,5311.0,1770,0.5738983050847457,VIDEXPORT,Mexico,2023-2024
24E11533,COMMISSION,3636.51,103899.0,1770,2.0545254237288137,VIDEXPORT,Mexico,2023-2024
24E11533,FREIGHT FLAT RATE,1723.79,0.0,1770,0.9738926553672316,VIDEXPORT,Mexico,2023-2024
24E11533,INSPECTIONS,1065.0,7080.0,1770,0.6016949152542372,VIDEXPORT,Mexico,2023-2024
24E11534,BROKERAGE EACH,40.0,1920.0,1920,0.020833333333333332,VIDEXPORT,Mexico,2023-2024
24E11534,COLD STORAGE CHARGE,768.0,9600.0,1920,0.4,VIDEXPORT,Mexico,2023-2024
24E11534,COMMISSION,4571.039999999999,130598.4,1920,2.3807499999999995,VIDEXPORT,Mexico,2023-2024
24E11534,FREIGHT FLAT RATE,1400.0,0.0,1920,0.7291666666666666,VIDEXPORT,Mexico,2023-2024
24E11534,INSPECTIONS,603.0,5760.0,1920,0.3140625,VIDEXPORT,Mexico,2023-2024
24E11536,ADVERTISMENT & PROMOTIONS,0.0,0.0,2430,0.0,VIDEXPORT,Mexico,2023-2024
24E11536,ASSESSMENTS,0.0,0.0,2430,0.0,VIDEXPORT,Mexico,2023-2024
24E11536,BROKERAGE EACH,40.0,2430.0,2430,0.01646090534979424,VIDEXPORT,Mexico,2023-2024
24E11536,COLD STORAGE CHARGE,971.5,4681.0,2430,0.3997942386831276,VIDEXPORT,Mexico,2023-2024
24E11536,COMMISSION,4210.67,120303.0,2430,1.7327860082304527,VIDEXPORT,Mexico,2023-2024
24E11536,FREIGHT FLAT RATE,1400.0,0.0,2430,0.5761316872427984,VIDEXPORT,Mexico,2023-2024
24E11536,INSPECTIONS,966.5,9720.0,2430,0.3977366255144033,VIDEXPORT,Mexico,2023-2024
24E11536,PACKING MATERIALS,0.0,2520.0,2430,0.0,VIDEXPORT,Mexico,2023-2024
24E11537,ASSESSMENTS,0.0,0.0,2080,0.0,VIDEXPORT,Mexico,2023-2024
24E11537,BROKERAGE EACH,40.0,2080.0,2080,0.019230769230769232,VIDEXPORT,Mexico,2023-2024
24E11537,COLD STORAGE CHARGE,832.0,10400.0,2080,0.4,VIDEXPORT,Mexico,2023-2024
24E11537,COMMISSION,4071.9399999999996,116341.58,2080,1.9576634615384614,VIDEXPORT,Mexico,2023-2024
24E11537,FREIGHT FLAT RATE,1400.0,0.0,2080,0.6730769230769231,VIDEXPORT,Mexico,2023-2024
24E11537,INSPECTIONS,617.5,6240.0,2080,0.296875,VIDEXPORT,Mexico,2023-2024
24E11538,ASSESSMENTS,-32.0,-160.0,1840,-0.017391304347826087,VIDEXPORT,Mexico,2023-2024
24E11538,BROKERAGE EACH,40.0,1840.0,1840,0.021739130434782608,VIDEXPORT,Mexico,2023-2024
24E11538,COLD STORAGE CHARGE,736.0,5521.0,1840,0.4,VIDEXPORT,Mexico,2023-2024
24E11538,COMMISSION,3346.0,95600.0,1840,1.8184782608695653,VIDEXPORT,Mexico,2023-2024
24E11538,FREIGHT FLAT RATE,1400.0,0.0,1840,0.7608695652173914,VIDEXPORT,Mexico,2023-2024
24E11538,INSPECTIONS,599.5,5520.0,1840,0.32581521739130437,VIDEXPORT,Mexico,2023-2024
24E11539,ASSESSMENTS,0.0,0.0,1800,0.0,VIDEXPORT,Mexico,2023-2024
24E11539,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E11539,COLD STORAGE CHARGE,720.0,3601.0,1800,0.4,VIDEXPORT,Mexico,2023-2024
24E11539,COMMISSION,3553.2000000000003,101520.0,1800,1.9740000000000002,VIDEXPORT,Mexico,2023-2024
24E11539,FREIGHT FLAT RATE,1400.0,0.0,1800,0.7777777777777778,VIDEXPORT,Mexico,2023-2024
24E11539,INSPECTIONS,850.5,7200.0,1800,0.4725,VIDEXPORT,Mexico,2023-2024
24E11540,ASSESSMENTS,0.0,0.0,1920,0.0,VIDEXPORT,Mexico,2023-2024
24E11540,BROKERAGE EACH,40.0,1920.0,1920,0.020833333333333332,VIDEXPORT,Mexico,2023-2024
24E11540,COLD STORAGE CHARGE,2576.0,5760.0,1920,1.3416666666666666,VIDEXPORT,Mexico,2023-2024
24E11540,COMMISSION,2735.7599999999993,109430.51999999999,1920,1.4248749999999997,VIDEXPORT,Mexico,2023-2024
24E11540,FREIGHT FLAT RATE,1400.0,0.0,1920,0.7291666666666666,VIDEXPORT,Mexico,2023-2024
24E11540,INSPECTIONS,632.0,5760.0,1920,0.32916666666666666,VIDEXPORT,Mexico,2023-2024
24E11541,BROKERAGE EACH,40.0,1920.0,1920,0.020833333333333332,VIDEXPORT,Mexico,2023-2024
24E11541,COLD STORAGE CHARGE,768.0,5761.0,1920,0.4,VIDEXPORT,Mexico,2023-2024
24E11541,COMMISSION,4155.2,118720.0,1920,2.1641666666666666,VIDEXPORT,Mexico,2023-2024
24E11541,FREIGHT FLAT RATE,1414.0,0.0,1920,0.7364583333333333,VIDEXPORT,Mexico,2023-2024
24E11541,INSPECTIONS,245.0,3840.0,1920,0.12760416666666666,VIDEXPORT,Mexico,2023-2024
24E11543,ASSESSMENTS,0.0,0.0,1520,0.0,VIDEXPORT,Mexico,2023-2024
24E11543,BROKERAGE EACH,40.0,1520.0,1520,0.02631578947368421,VIDEXPORT,Mexico,2023-2024
24E11543,COLD STORAGE CHARGE,608.0,4561.0,1520,0.4,VIDEXPORT,Mexico,2023-2024
24E11543,COMMISSION,3255.84,93024.0,1520,2.142,VIDEXPORT,Mexico,2023-2024
24E11543,FREIGHT FLAT RATE,1400.0,0.0,1520,0.9210526315789473,VIDEXPORT,Mexico,2023-2024
24E11543,INSPECTIONS,420.5,3040.0,1520,0.2766447368421053,VIDEXPORT,Mexico,2023-2024
24E11544,ASSESSMENTS,0.0,0.0,1600,0.0,VIDEXPORT,Mexico,2023-2024
24E11544,BROKERAGE EACH,40.0,1600.0,1600,0.025,VIDEXPORT,Mexico,2023-2024
24E11544,COLD STORAGE CHARGE,640.0,4801.0,1600,0.4,VIDEXPORT,Mexico,2023-2024
24E11544,COMMISSION,3134.3999999999996,89552.6,1600,1.9589999999999999,VIDEXPORT,Mexico,2023-2024
24E11544,FREIGHT FLAT RATE,1400.0,0.0,1600,0.875,VIDEXPORT,Mexico,2023-2024
24E11544,INSPECTIONS,695.0,6400.0,1600,0.434375,VIDEXPORT,Mexico,2023-2024
24E11545,BROKERAGE EACH,40.0,1800.0,1800,0.022222222222222223,VIDEXPORT,Mexico,2023-2024
24E11545,COLD STORAGE CHARGE,720.0,5401.0,1800,0.4,VIDEXPORT,Mexico,2023-2024
24E11545,COMMISSION,2403.0,96120.0,1800,1.335,VIDEXPORT,Mexico,2023-2024
24E11545,FREIGHT FLAT RATE,1400.0,0.0,1800,0.7777777777777778,VIDEXPORT,Mexico,2023-2024
24E11545,INSPECTIONS,657.5,5400.0,1800,0.36527777777777776,VIDEXPORT,Mexico,2023-2024
24E11547,ASSESSMENTS,0.0,320.0,1760,0.0,VIDEXPORT,Mexico,2023-2024
24E11547,BROKERAGE EACH,40.0,1760.0,1760,0.022727272727272728,VIDEXPORT,Mexico,2023-2024
24E11547,COLD STORAGE CHARGE,704.0,5281.0,1760,0.4,VIDEXPORT,Mexico,2023-2024
24E11547,COMMISSION,3960.9400000000005,113169.6,1760,2.2505340909090914,VIDEXPORT,Mexico,2023-2024
24E11547,FREIGHT FLAT RATE,1400.0,0.0,1760,0.7954545454545454,VIDEXPORT,Mexico,2023-2024
24E11547,INSPECTIONS,765.0,7040.0,1760,0.4346590909090909,VIDEXPORT,Mexico,2023-2024
24E11548,ASSESSMENTS,0.0,2880.0,1710,0.0,VIDEXPORT,Mexico,2023-2024
24E11548,BROKERAGE EACH,40.0,1710.0,1710,0.023391812865497075,VIDEXPORT,Mexico,2023-2024
24E11548,COLD STORAGE CHARGE,684.0,8550.0,1710,0.4,VIDEXPORT,Mexico,2023-2024
24E11548,COMMISSION,3173.63,90675.0,1710,1.8559239766081872,VIDEXPORT,Mexico,2023-2024
24E11548,FREIGHT FLAT RATE,1417.31,0.0,1710,0.8288362573099415,VIDEXPORT,Mexico,2023-2024
24E11548,INSPECTIONS,753.0,5130.0,1710,0.44035087719298244,VIDEXPORT,Mexico,2023-2024
24E11550,ASSESSMENTS,0.0,640.0,2220,0.0,VIDEXPORT,Mexico,2023-2024
24E11550,BROKERAGE EACH,40.0,2220.0,2220,0.018018018018018018,VIDEXPORT,Mexico,2023-2024
24E11550,COLD STORAGE CHARGE,888.0,6661.0,2220,0.4,VIDEXPORT,Mexico,2023-2024
24E11550,COMMISSION,3806.88,108768.0,2220,1.7148108108108109,VIDEXPORT,Mexico,2023-2024
24E11550,FREIGHT FLAT RATE,1568.0,0.0,2220,0.7063063063063063,VIDEXPORT,Mexico,2023-2024
24E11550,INSPECTIONS,709.5,6660.0,2220,0.3195945945945946,VIDEXPORT,Mexico,2023-2024
24E11551,BROKERAGE EACH,40.0,1920.0,1920,0.020833333333333332,VIDEXPORT,Mexico,2023-2024
24E11551,COLD STORAGE CHARGE,768.0,9600.0,1920,0.4,VIDEXPORT,Mexico,2023-2024
24E11551,COMMISSION,3763.2,107520.0,1920,1.96,VIDEXPORT,Mexico,2023-2024
24E11551,FREIGHT FLAT RATE,1400.0,0.0,1920,0.7291666666666666,VIDEXPORT,Mexico,2023-2024
24E11551,INSPECTIONS,245.0,3840.0,1920,0.12760416666666666,VIDEXPORT,Mexico,2023-2024
24E11552,ASSESSMENTS,0.0,1620.0,2160,0.0,VIDEXPORT,Mexico,2023-2024
24E11552,BROKERAGE EACH,40.0,2160.0,2160,0.018518518518518517,VIDEXPORT,Mexico,2023-2024
24E11552,COLD STORAGE CHARGE,864.0,8641.0,2160,0.4,VIDEXPORT,Mexico,2023-2024
24E11552,COMMISSION,3734.6400000000003,106704.0,2160,1.729,VIDEXPORT,Mexico,2023-2024
24E11552,FREIGHT FLAT RATE,1498.0,0.0,2160,0.6935185185185185,VIDEXPORT,Mexico,2023-2024
24E11552,INSPECTIONS,672.0,6480.0,2160,0.3111111111111111,VIDEXPORT,Mexico,2023-2024
24E11553,ASSESSMENTS,-5.329070518200751e-15,0.0,1917,-2.779901157120893e-18,VIDEXPORT,Mexico,2023-2024
24E11553,BROKERAGE EACH,40.0,1917.0,1917,0.020865936358894107,VIDEXPORT,Mexico,2023-2024
24E11553,COLD STORAGE CHARGE,766.7999999999997,5752.0,1917,0.39999999999999986,VIDEXPORT,Mexico,2023-2024
24E11553,COMMISSION,2704.6899999999996,108187.117,1917,1.4108972352634321,VIDEXPORT,Mexico,2023-2024
24E11553,FREIGHT FLAT RATE,1400.0,0.0,1917,0.7303077725612936,VIDEXPORT,Mexico,2023-2024
24E11553,INSPECTIONS,534.48,5751.0,1917,0.27881064162754304,VIDEXPORT,Mexico,2023-2024
24E11555,ASSESSMENTS,0.0,0.0,1980,0.0,VIDEXPORT,Mexico,2023-2024
24E11555,BROKERAGE EACH,40.0,1980.0,1980,0.020202020202020204,VIDEXPORT,Mexico,2023-2024
24E11555,COLD STORAGE CHARGE,792.0,2971.0,1980,0.4,VIDEXPORT,Mexico,2023-2024
24E11555,COMMISSION,3445.7899999999995,98451.0,1980,1.7402979797979796,VIDEXPORT,Mexico,2023-2024
24E11555,FREIGHT FLAT RATE,1400.0,0.0,1980,0.7070707070707071,VIDEXPORT,Mexico,2023-2024
24E11555,HANDLING CHARGES,320.0,0.0,1980,0.16161616161616163,VIDEXPORT,Mexico,2023-2024
24E11555,INSPECTIONS,580.87,5940.0,1980,0.2933686868686869,VIDEXPORT,Mexico,2023-2024
24E11556,ASSESSMENTS,0.0,0.0,1920,0.0,VIDEXPORT,Mexico,2023-2024
24E11556,BROKERAGE EACH,40.0,1920.0,1920,0.020833333333333332,VIDEXPORT,Mexico,2023-2024
24E11556,COLD STORAGE CHARGE,768.0,5760.0,1920,0.4,VIDEXPORT,Mexico,2023-2024
24E11556,COMMISSION,3785.6000000000004,108160.0,1920,1.971666666666667,VIDEXPORT,Mexico,2023-2024
24E11556,FREIGHT FLAT RATE,1400.0,0.0,1920,0.7291666666666666,VIDEXPORT,Mexico,2023-2024
24E11556,HANDLING CHARGES,320.0,0.0,1920,0.16666666666666666,VIDEXPORT,Mexico,2023-2024
24E11556,INSPECTIONS,545.0,5760.0,1920,0.2838541666666667,VIDEXPORT,Mexico,2023-2024
24E11558,BROKERAGE EACH,40.0,1620.0,90,0.4444444444444444,VIDEXPORT,Mexico,2023-2024
24E11558,COLD STORAGE CHARGE,36.0,3330.0,90,0.4,VIDEXPORT,Mexico,2023-2024
24E11558,COMMISSION,168.20999999999998,4806.0,90,1.8689999999999998,VIDEXPORT,Mexico,2023-2024
24E11558,FREIGHT FLAT RATE,1400.0,0.0,90,15.555555555555555,VIDEXPORT,Mexico,2023-2024
24E11558,HANDLING CHARGES,320.0,0.0,90,3.5555555555555554,VIDEXPORT,Mexico,2023-2024
24E11558,INSPECTIONS,709.5799999999999,6480.0,90,7.884222222222221,VIDEXPORT,Mexico,2023-2024
24E11559,ASSESSMENTS,0.0,3680.0,1840,0.0,VIDEXPORT,Mexico,2023-2024
24E11559,BROKERAGE EACH,40.0,1840.0,1840,0.021739130434782608,VIDEXPORT,Mexico,2023-2024
24E11559,COLD STORAGE CHARGE,736.0,5520.0,1840,0.4,VIDEXPORT,Mexico,2023-2024
24E11559,COMMISSION,3864.0,110400.0,1840,2.1,VIDEXPORT,Mexico,2023-2024
24E11559,FREIGHT FLAT RATE,1400.0,0.0,1840,0.7608695652173914,VIDEXPORT,Mexico,2023-2024
24E11559,HANDLING CHARGES,320.0,0.0,1840,0.17391304347826086,VIDEXPORT,Mexico,2023-2024
24E11559,INSPECTIONS,487.0,5520.0,1840,0.26467391304347826,VIDEXPORT,Mexico,2023-2024
24E11561,BROKERAGE EACH,40.0,1680.0,1680,0.023809523809523808,VIDEXPORT,Mexico,2023-2024
24E11561,COLD STORAGE CHARGE,672.0,5041.0,1680,0.4,VIDEXPORT,Mexico,2023-2024
24E11561,COMMISSION,3270.4,93440.0,1680,1.9466666666666668,VIDEXPORT,Mexico,2023-2024
24E11561,FREIGHT FLAT RATE,1400.0,0.0,1680,0.8333333333333334,VIDEXPORT,Mexico,2023-2024
24E11561,INSPECTIONS,498.28999999999996,5040.0,1680,0.29660119047619043,VIDEXPORT,Mexico,2023-2024
24E11562,BROKERAGE EACH,40.0,1600.0,1600,0.025,VIDEXPORT,Mexico,2023-2024
24E11562,COLD STORAGE CHARGE,640.0,4800.0,1600,0.4,VIDEXPORT,Mexico,2023-2024
24E11562,COMMISSION,3136.0,89600.0,1600,1.96,VIDEXPORT,Mexico,2023-2024
24E11562,FREIGHT FLAT RATE,1400.0,0.0,1600,0.875,VIDEXPORT,Mexico,2023-2024
24E11562,INSPECTIONS,501.5,4800.0,1600,0.3134375,VIDEXPORT,Mexico,2023-2024
24E11564,BROKERAGE EACH,40.0,1600.0,1600,0.025,VIDEXPORT,Mexico,2023-2024
24E11564,COLD STORAGE CHARGE,640.0,8000.0,1600,0.4,VIDEXPORT,Mexico,2023-2024
24E11564,COMMISSION,3136.0,89600.0,1600,1.96,VIDEXPORT,Mexico,2023-2024
24E11564,FREIGHT FLAT RATE,1600.0,0.0,1600,1.0,VIDEXPORT,Mexico,2023-2024
24E11564,INSPECTIONS,486.23,4800.0,1600,0.30389375,VIDEXPORT,Mexico,2023-2024
24E11565,ASSESSMENTS,0.0,1980.0,1950,0.0,VIDEXPORT,Mexico,2023-2024
24E11565,BROKERAGE EACH,40.0,990.0,1950,0.020512820512820513,VIDEXPORT,Mexico,2023-2024
24E11565,COLD STORAGE CHARGE,783.0,5850.0,1950,0.4015384615384615,VIDEXPORT,Mexico,2023-2024
24E11565,COMMISSION,3912.2999999999993,111780.0,1950,2.006307692307692,VIDEXPORT,Mexico,2023-2024
24E11565,FREIGHT FLAT RATE,1400.0,0.0,1950,0.717948717948718,VIDEXPORT,Mexico,2023-2024
24E11565,HANDLING CHARGES,320.0,0.0,1950,0.1641025641025641,VIDEXPORT,Mexico,2023-2024
24E11565,INSPECTIONS,655.0,3930.0,1950,0.33589743589743587,VIDEXPORT,Mexico,2023-2024
24E11566,ASSESSMENTS,-36.0,3780.0,1980,-0.01818181818181818,VIDEXPORT,Mexico,2023-2024
24E11566,BROKERAGE EACH,40.0,1980.0,1980,0.020202020202020204,VIDEXPORT,Mexico,2023-2024
24E11566,COLD STORAGE CHARGE,792.0,3781.0,1980,0.4,VIDEXPORT,Mexico,2023-2024
24E11566,COMMISSION,3108.4300000000003,88812.0,1980,1.5699141414141415,VIDEXPORT,Mexico,2023-2024
