Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions Excl. Advances,FOB Liq,FOB per Case,Advance Pct Of FOB
AGL,HLBU9535688,1600.0,57600.0,15298.0,42302.0,26.43875,11.346981230201882
AGL,HLBU9557244,1600.0,54400.0,14647.0,39753.0,24.845625,12.074560410535055
AGL,HLBU9607031,1600.0,54400.0,14567.0,39833.0,24.895625,12.050310044435518
AGL,HLBU9730220,1600.0,57600.0,15534.04,42065.96,26.291225,0.0
AGL,HLBU9770096,1600.0,53760.0,26285.1,27474.9,17.1718125,0.0
AGL,HLBU9847372,1600.0,56960.0,23112.2,33847.8,21.154875,0.0
AGL,HLBU9866285,1598.0,57528.0,14969.24,42558.76,26.632515644555696,0.0
AGL,HLBU9889784,1600.0,50800.0,14368.9,36431.1,22.7694375,0.0
AGL,HLBU9902778,1600.0,57600.0,23018.4,34581.6,21.6135,0.0
AGL,HLBU9919533,1600.0,48000.0,14198.0,33802.0,21.12625,14.20034317496006
AGL,HLBU9956250,1600.0,52320.0,14490.5,37829.5,23.6434375,0.0
AGL,HLBU9962571,1600.0,48000.0,15210.369999999999,32789.630000000005,20.493518750000003,14.638774514991477
AGL,HLBU9967568,1600.0,53280.0,14567.3,38712.7,24.195437499999997,0.0
AGL,HLBU9971681,1600.0,56960.0,23027.2,33932.8,21.208000000000002,0.0
AGL,HLBU9972219,1600.0,57680.0,15039.3,42640.7,26.6504375,11.256850849071427
AGL,HLBU9977490,1600.0,47200.0,15146.369999999999,32053.63,20.03351875,0.0
AGL,MEDU9009491,1600.0,54400.0,15059.92,39340.08,24.58755,12.201296997870873
AGL,MEDU9622749,1600.0,46400.0,15575.29,30824.71,19.26544375,15.57192265555783
AGL,MEDU9729280,1600.0,54400.0,15070.05,39329.95,24.581218749999998,12.204439619170634
AGL,MEDU9786779,1600.0,57600.0,15315.96,42284.04,26.427525,11.351800821302788
AGL,MEDU9805420,1600.0,56960.0,22861.2,34098.8,21.311750000000004,0.0
AGL,MEDU9807188,1600.0,49571.270000000004,10516.74,39054.530000000006,24.409081250000003,12.290507656858242
AGL,MMAU1269107,1520.0,45280.0,18645.81,26634.19,17.52249342105263,18.0219484805057
AGL,MMAU1303650,1800.0,59575.0,14730.689999999999,44844.31,24.913505555555556,12.041661472771017
AGL,MMAU1304002,1800.0,59556.0,14729.2,44826.8,24.90377777777778,12.046365120865197
AGL,MMAU1311001,1600.0,58400.0,14457.74,43942.26,27.463912500000003,10.92342542236107
AGL,MMAU1367680,1600.0,58240.0,14444.94,43795.06,27.371912499999997,10.960140253261441
AGL,MMAU1373580,1600.0,57600.0,14393.74,43206.26,27.003912500000002,11.109501262085631
AGL,MMAU1440884,1600.0,54400.0,15483.2,38916.8,24.323,12.33400485137524
AGL,MNBU0004376,1600.0,54400.0,14411.0,39989.0,24.993125,12.003300907749631
AGL,MNBU0069989,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MNBU0100873,1460.0,64240.0,22944.41,41295.59,28.284650684931503,11.623517184280454
AGL,MNBU0142570,1600.0,34720.0,16223.9,18496.1,11.560062499999999,25.95141678516012
AGL,MNBU0191512,1600.0,57600.0,15249.57,42350.43,26.46901875,0.0
AGL,MNBU0213231,1600.0,54400.0,14105.01,40294.99,25.184368749999997,11.912150865405351
AGL,MNBU0219380,1600.0,54400.0,14083.2,40316.8,25.198,11.90570680212715
AGL,MNBU0249065,1600.0,44800.0,13309.2,31490.8,19.68175,15.242547029608646
AGL,MNBU0251714,1598.0,48900.0,13742.2,35157.8,22.001126408010013,13.652731399575627
AGL,MNBU0274406,1597.0,54298.0,14185.58,40112.42,25.11735754539762,11.966368521270969
AGL,MNBU0304183,1900.0,74971.15,16036.47,58934.67999999999,31.018252631578942,9.671724695883647
AGL,MNBU0306993,1600.0,48000.0,13660.2,34339.8,21.462375,13.977949784215399
AGL,MNBU0307599,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU0356551,1800.0,72000.0,15701.9,56298.1,31.276722222222222,9.591797946999987
AGL,MNBU0377359,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU0509033,1800.0,49930.0,12316.390000000001,37613.61,20.89645,14.356505530843755
AGL,MNBU0530920,1600.0,54400.0,14411.0,39989.0,24.993125,12.003300907749631
AGL,MNBU0541040,1600.0,54400.0,14105.01,40294.99,25.184368749999997,11.912150865405351
AGL,MNBU0547579,1600.0,54400.0,14172.2,40227.8,25.142375,11.932046992378405
AGL,MNBU0573726,1600.0,54400.0,14105.01,40294.99,25.184368749999997,11.912150865405351
AGL,MNBU0590472,1600.0,54400.0,13972.2,40427.8,25.267375,11.873018071722923
