Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
Quintay,24Q1022587,1252.0,38680.0,20694.48,3094.4,14891.12,11.893865814696486,0.0,0.0,17.204951538793427
Quintay,24Q1028040,1200.0,42092.56,14998.0,3367.4,23727.159999999996,19.77263333333333,0.0,0.0,12.42832509551733
Quintay,24Q1425427,1667.0,41567.55,15742.15,3325.4,22500.0,13.497300539892022,0.0,0.0,12.876470451570935
Quintay,24Q1483491,1363.0,43822.46,20464.59,3505.79,19852.079999999998,14.564988994864269,0.0,0.0,15.009031217315622
Quintay,24Q1580090,1160.0,35080.0,26069.97,2806.4,6203.629999999999,5.3479568965517235,0.0,0.0,31.147510052685735
Quintay,24Q1581353,935.0,27384.0,31261.89,2190.7200000000003,-6068.61,-6.490491978609625,0.0,-0.0,-56.49257714891347
Quintay,24Q1590484,1278.0,38340.0,25651.28,3067.2,9621.52,7.5285758998435055,0.0,0.0,24.172650984496464
Quintay,24Q1612217,2160.0,51829.2,15713.16,4146.34,31969.699999999993,14.800787037037034,0.0,0.0,11.480605293382112
Quintay,24Q1613002,1409.0,37229.06,21324.9,2978.38,12925.779999999995,9.173726046841729,0.0,0.0,18.727050029677773
Quintay,24Q3514146,160.0,5760.0,45432.09,460.8,-40132.89,-250.83056249999998,0.0,-0.0,-1.1615218658759852
Quintay,24Q5343659,2070.0,48211.1,14963.58,3856.89,29390.629999999997,14.198371980676328,0.0,0.0,11.600534415800036
Quintay,24Q5515115,1501.0,52662.64,26448.92,4213.04,22000.68,14.657348434377083,0.0,0.0,16.07188907182956
Quintay,24Q5582457,1800.0,38700.0,15337.14,3096.0,20266.86,11.259366666666667,0.0,0.0,13.251802219420053
Quintay,24Q6081741,1421.0,38535.0,20058.18,3082.8,15394.02,10.833230119634061,0.0,0.0,16.684689248474577
Quintay,24Q6081762,1287.0,34965.0,20504.07,2797.2000000000003,11663.73,9.062727272727273,0.0,0.0,19.34315427845927
