Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
VIDEXPORT,24E04178,2080.0,58240.0,3391.0,4076.8,50772.2,24.409711538461536,0.0,0.0,7.43276996845886
VIDEXPORT,24E04179,2080.0,58240.0,3394.5,4076.8,50768.7,24.408028846153844,0.0,0.0,7.433244295338724
VIDEXPORT,24E04196,2080.0,59200.0,2559.0,4144.0,52497.0,25.23894230769231,0.0,0.0,7.316255009622005
VIDEXPORT,24E04204,1980.0,59864.9,4201.82,4190.59,51472.490000000005,25.996207070707072,0.0,0.0,7.528491057268121
VIDEXPORT,24E04205,1920.0,52912.5,2625.5,3703.88,46583.12,24.26204166666667,0.0,0.0,7.36548213255911
VIDEXPORT,24E04206,1920.0,53357.09,2793.0,3734.9900000000007,46829.1,24.39015625,0.0,0.0,7.386645344551837
VIDEXPORT,24E04207,1760.0,49280.0,3000.0,3449.6,42830.4,24.335454545454546,0.0,0.0,7.453759723422644
VIDEXPORT,24E04209,2340.0,72792.0,3041.0,5095.44,64655.56,27.630581196581197,0.0,0.0,7.3051855887370785
VIDEXPORT,24E04210,2070.0,51904.8,3804.5,3633.37,44466.93,21.481608695652174,0.0,0.0,7.553736671081053
VIDEXPORT,24E04225,2080.0,57400.0,2857.0,4018.0,50525.0,24.290865384615383,0.0,0.0,7.36666483325083
VIDEXPORT,24E04236,1920.0,51840.0,2753.0,3628.8,45458.2,23.676145833333333,0.0,0.0,7.392588669097725
VIDEXPORT,24E04237,1680.0,46537.5,2639.0,2326.8899999999994,41571.61,24.745005952380954,0.0,0.0,5.3006139161930355
VIDEXPORT,24E04238,1800.0,43200.0,2767.0,3024.0,37409.0,20.782777777777778,0.0,0.0,7.479039398511117
VIDEXPORT,24E04239,2340.0,52965.0,3323.5,2648.25,46993.25,20.08258547008547,0.0,0.0,5.33475015863743
VIDEXPORT,24E04240,1680.0,46850.0,2457.0,3279.6000000000004,41113.4,24.472261904761904,0.0,0.0,7.3876512062712605
VIDEXPORT,24E04242,1710.0,47070.0,2803.5,3294.9,40971.6,23.96,0.0,0.0,7.443326217342686
VIDEXPORT,24E04243,1890.0,51268.5,3618.0,2563.5,45087.0,23.855555555555554,0.0,0.0,5.379796644316429
VIDEXPORT,24E04244,1660.0,45722.15,3322.5,2286.1400000000003,40113.51,24.164765060240963,0.0,0.0,5.391884131119007
VIDEXPORT,24E04268,2080.0,55896.0,2617.0,3912.7199999999993,49366.28,23.73378846153846,0.0,0.0,7.343831528369525
VIDEXPORT,24E04269,2080.0,52444.36,3519.0,3671.079999999999,45254.28,21.756865384615384,0.0,0.0,7.503429714160507
VIDEXPORT,24E04270,2340.0,58383.0,4452.2,4086.9400000000005,49843.86,21.30079487179487,0.0,0.0,7.578118626091214
VIDEXPORT,24E04271,2080.0,62448.259999999995,2966.0,4371.350000000001,55110.909999999996,26.495629807692307,0.0,0.0,7.348997835657222
VIDEXPORT,24E04272,2160.0,66852.0,4125.18,4679.76,58047.06,26.873638888888888,0.0,0.0,7.460540802164051
VIDEXPORT,24E04273,2080.0,52388.36,2901.0,3667.08,45820.28,22.02898076923077,0.0,0.0,7.410134628317211
VIDEXPORT,24E04274,2250.0,55849.5,3724.63,3909.58,48215.29,21.42901777777778,0.0,0.0,7.500411991435183
VIDEXPORT,24E04275,1980.0,44113.5,3079.5,3087.9999999999995,37946.0,19.164646464646463,0.0,0.0,7.5254666861626935
VIDEXPORT,24E04276,2080.0,52178.649999999994,4149.14,3633.220000000001,44396.28999999999,21.34437019230769,0.0,0.0,7.564557706293488
VIDEXPORT,24E04277,1980.0,49581.0,4002.46,3470.7799999999997,42107.76,21.266545454545454,0.0,0.0,7.614943348338933
VIDEXPORT,24E04278,1680.0,44187.84,3635.0,2209.4399999999996,38343.399999999994,22.82345238095238,0.0,0.0,5.4482990587095745
VIDEXPORT,24E04294,2160.0,53892.0,4139.68,3772.5600000000004,45979.76,21.286925925925928,0.0,0.0,7.582681571432248
VIDEXPORT,24E04301,2080.0,50360.0,2675.0,3525.2,44159.8,21.23067307692308,0.0,0.0,7.3926811366257725
VIDEXPORT,24E04302,2340.0,58675.5,4281.7,4107.400000000001,50286.4,21.48991452991453,0.0,0.0,7.551228264986083
VIDEXPORT,24E04304,2240.0,55240.0,2695.5,3866.8,48677.7,21.73111607142857,0.0,0.0,7.359095623709427
VIDEXPORT,24E04306,2520.0,64809.0,3786.12,4536.719999999999,56486.159999999996,22.415142857142854,0.0,0.0,7.434457370743564
VIDEXPORT,24E04307,2240.0,47560.0,4674.0,3329.2,39556.8,17.659285714285716,0.0,0.0,7.762906309751434
VIDEXPORT,24E04308,2000.0,54343.18,2977.5,3804.0099999999993,47561.67,23.780835,0.0,0.0,7.4057425113422015
VIDEXPORT,24E04309,2160.0,54240.36,2649.0,3796.8,47794.56,22.12711111111111,0.0,0.0,7.359371801790067
VIDEXPORT,24E04310,1890.0,48116.25,3058.0,3368.1699999999996,41690.08,22.058243386243387,0.0,0.0,7.475146060932236
VIDEXPORT,24E04312,2520.0,62244.0,4621.53,4357.219999999999,53265.25,21.137003968253968,0.0,0.0,7.561668217277044
VIDEXPORT,24E04325,2340.0,58383.0,5190.28,4086.9399999999996,49105.78,20.985376068376066,0.0,0.0,7.683269439878238
VIDEXPORT,24E04326,2080.0,50720.0,4321.0,3550.4,42848.6,20.60028846153846,0.0,0.0,7.6518890493329605
VIDEXPORT,24E04333,2340.0,58383.0,5176.97,4086.9400000000005,49119.09,20.991064102564103,0.0,0.0,7.681347396150399
VIDEXPORT,24E04334,2080.0,14096.0,4215.0,704.8000000000002,9176.2,4.4116346153846155,0.0,0.0,7.132881287319099
VIDEXPORT,24E04335,2520.0,62874.0,4162.53,4401.32,54310.15,21.551646825396826,0.0,0.0,7.496524955004532
VIDEXPORT,24E04337,1800.0,40860.0,2759.5,2860.3199999999997,35240.18,19.57787777777778,0.0,0.0,7.507303053765697
VIDEXPORT,24E04338,2240.0,49959.89,2643.5,3497.18,43819.21,19.562147321428572,0.0,0.0,7.391054135786774
VIDEXPORT,24E04339,2240.0,40370.659999999996,2950.0,2825.8199999999997,34594.84,15.444124999999998,0.0,0.0,7.551496953821765
VIDEXPORT,24E04340,2520.0,62874.0,5407.2,4401.32,53065.48,21.05773015873016,0.0,0.0,7.658891742710574
VIDEXPORT,24E04341,2100.0,58957.5,2923.25,4127.089999999999,51907.16,24.71769523809524,0.0,0.0,7.365298902010823
VIDEXPORT,24E04342,2240.0,39212.850000000006,3008.0,2744.83,33460.020000000004,14.93750892857143,0.0,0.0,7.581387576526348
VIDEXPORT,24E04343,2250.0,55867.5,3874.5,3910.8500000000004,48082.15,21.369844444444446,0.0,0.0,7.521877945107996
VIDEXPORT,24E04348,2160.0,47412.0,4599.12,3318.96,39493.92,18.284222222222223,0.0,0.0,7.75224652020607
VIDEXPORT,24E04349,2080.0,38570.34,3920.5099999999998,2699.9000000000005,31949.929999999993,15.360543269230766,0.0,0.0,7.791957420858922
VIDEXPORT,24E04350,2340.0,51903.0,4449.89,3633.34,43819.770000000004,18.726397435897436,0.0,0.0,7.656695209228648
VIDEXPORT,24E04351,2157.0,55163.4,3614.6,2758.2699999999995,48790.530000000006,22.619624478442283,0.0,0.0,5.350793810913153
VIDEXPORT,24E04352,2160.0,48964.5,3905.44,3427.62,41631.439999999995,19.273814814814813,0.0,0.0,7.606949634546305
VIDEXPORT,24E04353,2100.0,56820.0,3673.25,2840.9300000000003,50305.82,23.95515238095238,0.0,0.0,5.345444453329696
VIDEXPORT,24E04354,2080.0,38303.229999999996,3024.0,2681.1400000000003,32598.089999999997,15.672158653846152,0.0,0.0,7.599769042578313
VIDEXPORT,24E04355,1980.0,49401.0,3648.5,3458.18,42294.32,21.360767676767676,0.0,0.0,7.55845035790394
VIDEXPORT,24E04356,2080.0,42176.08,2857.0,2952.2499999999995,36366.83,17.484052884615384,0.0,0.0,7.508441194453175
VIDEXPORT,24E04357,2080.0,36225.58,2857.0,1811.2799999999997,31557.300000000003,15.171778846153847,0.0,0.0,5.428100326714531
