Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
ECO,0001-0010698,1600.0,57575.0,2897.16,2303.0,52374.84,32.734275,0.0,0.0,4.2119439977877695
ECO,0001-0010704,1800.0,59765.84,3139.4300000000003,2385.4599999999996,54240.95,30.13386111111111,0.0,0.0,4.212627994605343
ECO,0001-0010713,1800.0,59528.22,2422.25,2377.06,54728.91,30.404950000000003,0.0,0.0,4.16254202494065
ECO,0001-0010727,1800.0,60826.130000000005,2764.12,2430.45,55631.560000000005,30.906422222222226,0.0,0.0,4.1859556704978
ECO,0001-0010734,1799.0,68671.15,3975.32,2746.8199999999997,61949.009999999995,34.435247359644244,0.0,0.0,4.245745050337866
ECO,0001-0010758,1800.0,57420.0,5647.45,2296.8,49475.75,27.486527777777777,0.0,0.0,4.436327745108171
ECO,0001-0010768,1800.0,55579.7,4110.37,2223.19,49246.13999999999,27.358966666666664,0.0,0.0,4.319446163375354
ECO,0001-0010793,1800.0,62942.66,2711.71,2517.6800000000003,57713.270000000004,32.06292777777778,0.0,0.0,4.180043648655716
ECO,0001-0010802,1798.0,64910.0,4482.93,2596.3999999999996,57830.67,32.16388765294772,0.0,0.0,4.29674978449228
ECO,0001-0010850,1800.0,49718.2,1625.2,1983.0,46110.0,25.616666666666667,0.0,0.0,4.1232611814609195
ECO,0001-0010851,1800.0,57156.18,2888.2,2283.7,51984.280000000006,28.880155555555557,0.0,0.0,4.208190538877621
ECO,0001-0010947,1700.0,66227.96,2776.5299999999997,2649.2700000000004,60802.16,35.765976470588235,0.0,0.0,4.175272330347796
ECO,0001-0010970,1700.0,66197.22,2883.35,2647.78,60666.090000000004,35.68593529411765,0.0,0.0,4.181990454856101
ECO,0001-0010973,1800.0,62157.020000000004,4600.56,2485.02,55071.44000000001,30.59524444444445,0.0,0.0,4.317534469632079
ECO,0001-0010978,1800.0,55186.0,4670.1900000000005,2207.4,48308.409999999996,26.838005555555554,0.0,0.0,4.369721083359844
ECO,0001-0010989,1700.0,60813.91,2843.08,2432.56,55538.270000000004,32.669570588235295,0.0,0.0,4.196179354340795
ECO,0001-0010998,1700.0,60813.49,2842.7,2432.54,55538.25,32.669558823529414,0.0,0.0,4.196147749582161
ECO,0001-0011035,1800.0,67059.95,2885.58,2682.43,61491.939999999995,34.162188888888885,0.0,0.0,4.179908583442268
ECO,0001-0011045,1800.0,62378.22,3294.07,2495.1400000000003,56589.01,31.43833888888889,0.0,0.0,4.22302766477981
ECO,0001-0011049,1800.0,62829.0,3278.14,2513.2,57037.66,31.68758888888889,0.0,0.0,4.220258112141454
ECO,0001-0011056,1800.0,52072.35,3834.5600000000004,2082.9,46154.89,25.641605555555554,0.0,0.0,4.317983887736151
ECO,0001-0011069,1800.0,50625.0,2838.9700000000003,2025.0,45761.03,25.422794444444445,0.0,0.0,4.237640163872161
ECO,0001-0011104,1800.0,65745.0,3993.65,2629.8,59121.549999999996,32.845305555555555,0.0,0.0,4.25869232008693
ECO,0001-0011110,1800.0,60501.8,3030.51,2420.0600000000004,55051.23,30.584016666666667,0.0,0.0,4.210902521937475
ECO,0001-0011130,1800.0,60408.54,3952.48,2416.3799999999997,54039.68,30.022044444444443,0.0,0.0,4.28010739679673
ECO,0001-0011155,1800.0,57129.6,3308.7,2285.2,51535.700000000004,28.630944444444445,0.0,0.0,4.24593420028279
ECO,0001-0011175,1800.0,60223.58,613.7199999999999,2408.9700000000003,57200.89,31.77827222222222,0.0,0.0,4.041227407680542
ECO,0001-0011222,1600.0,62297.2,3057.16,2491.8,56748.23999999999,35.46764999999999,0.0,0.0,4.206276700690952
ECO,0001-0011277,1600.0,58509.17,2520.0699999999997,2340.3999999999996,53648.7,33.5304375,0.0,0.0,4.180099340764541
ECO,0001-0011312,1800.0,57429.0,2689.85,2297.2,52441.950000000004,29.13441666666667,0.0,0.0,4.196630747828565
ECO,0001-0011330,1800.0,66996.99,2790.81,2679.99,61526.19000000001,34.18121666666667,0.0,0.0,4.174037452469528
ECO,0001-0011345,1800.0,60080.68,5228.69,2403.2400000000002,52448.75,29.138194444444444,0.0,0.0,4.381317797221214
ECO,0001-0011354,1800.0,62421.75,2827.79,2496.9,57097.06,31.720588888888887,0.0,0.0,4.189854139580588
ECO,0001-0011411,1600.0,56939.2,2312.16,2277.6,52349.439999999995,32.718399999999995,0.0,0.0,4.169363743669802
ECO,0001-0011419,1800.0,61770.15,2807.06,2470.8199999999997,56492.270000000004,31.384594444444446,0.0,0.0,4.19045202685273
ECO,0001-0011441,1600.0,58439.2,3692.16,2337.6,52409.439999999995,32.7559,0.0,0.0,4.269819884326167
ECO,0001-0011468,1800.0,50445.0,3943.3599999999997,2017.8000000000002,44483.84,24.71324444444444,0.0,0.0,4.339201800194574
ECO,0001-0011483,1800.0,52506.43,-5498.55,2100.2299999999996,55904.75,31.058194444444446,0.0,0.0,3.6207753196363477
ECO,0001-0011515,1800.0,60953.62,2912.5,2438.16,55602.96000000001,30.890533333333337,0.0,0.0,4.200745953903025
ECO,0001-0011544,1600.0,57703.979999999996,2986.33,2309.46,52408.189999999995,32.755118749999994,0.0,0.0,4.220685647135797
ECO,0001-0011545,1600.0,56936.05,2309.27,2277.4700000000003,52349.310000000005,32.71831875,0.0,0.0,4.169145609534372
ECO,0001-0011551,1600.0,61244.600000000006,4654.01,2456.25,54134.340000000004,33.833962500000005,0.0,0.0,4.3403859192844605
ECO,0001-0011557,1600.0,58539.2,3784.16,2341.6,52413.439999999995,32.758399999999995,0.0,0.0,4.276501304720077
ECO,0001-0011606,1600.0,57315.2,2312.16,2307.6800000000003,52695.35999999999,32.934599999999996,0.0,0.0,4.195549918695404
