Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
Quintay,23Q166414132,12298.0,390814.3,85059.87,15632.439999999999,290121.99,23.590989591803545,0.0,0.0,5.1127435831428505
Quintay,23Q771413169,11271.0,435521.96,96860.56,17420.93,321240.47000000003,28.50150563392778,0.0,0.0,5.144055389837756
Quintay,23Q838411136,11513.0,455377.28,113501.24,18215.09,323660.95,28.112650916355424,0.0,0.0,5.327980866983249
Quintay,23QPU6321591,1439.0,67633.0,30869.3,2705.3199999999997,34058.38,23.668088950660177,0.0,0.0,7.358671733258622
Quintay,BMOU9296786,1916.0,98674.0,25211.7,3946.9600000000005,69515.34,36.28149269311064,0.0,0.0,5.372769434117909
Quintay,BMOU9306539,1840.0,94760.0,28109.3,3790.399999999999,62860.299999999996,34.16320652173913,0.0,0.0,5.686962027405563
Quintay,BMOU9307920,1776.0,68304.45,17504.75,2732.1800000000003,48067.52,27.065045045045043,0.0,0.0,5.378338848457767
Quintay,BMOU9308450,1810.0,72850.0,17852.03,2914.0,52083.97,28.775674033149173,0.0,0.0,5.298377376474077
Quintay,BMOU9337083,1805.0,70870.0,18962.83,2834.7999999999997,49072.369999999995,27.186908587257616,0.0,0.0,5.461287910706748
Quintay,BMOU9338813,1735.0,63740.0,15574.73,2549.6,45615.670000000006,26.291452449567725,0.0,0.0,5.2934406886954015
Quintay,BMOU9349187,1773.0,67876.97,22027.239999999998,2715.1000000000004,43134.630000000005,24.328612521150596,0.0,0.0,5.921736071292023
Quintay,BMOU9350300,1900.0,68184.9,14517.02,2727.39,50940.48999999999,26.81078421052631,0.0,0.0,5.081978270801828
Quintay,BMOU9350980,1924.0,97646.0,28338.59,3905.8399999999997,65401.57000000001,33.99250000000001,0.0,0.0,5.635530169140644
Quintay,BMOU9352030,1964.0,77977.47,16827.01,3119.09,58031.37000000001,29.54754073319756,0.0,0.0,5.100681172308433
Quintay,BMOU9655166,1772.0,69728.7,18681.46,2789.1499999999996,48258.09,27.233685101580132,0.0,0.0,5.463860533889784
Quintay,BMOU9656711,1900.0,75430.0,15739.17,3017.2000000000003,56673.630000000005,29.828226315789475,0.0,0.0,5.054712759061987
Quintay,CXRU1412836,1900.0,74385.0,13832.25,2975.4,57577.35,30.30386842105263,0.0,0.0,4.913732241723126
Quintay,CXRU1580906,2027.0,78680.0,20309.84,3147.2000000000003,55222.96000000001,27.24369018253577,0.0,0.0,5.3917960821077076
Quintay,CXRU1581395,1615.0,64600.0,15503.72,2584.0,46512.28,28.800173374613003,0.0,0.0,5.26312787852766
Quintay,CXRU1618241,2160.0,69454.17,14447.65,2778.1800000000003,52228.34,24.179787037037034,0.0,0.0,5.050637633502356
Quintay,FBIU5126200,1600.0,60768.05,12374.9,2430.7400000000002,45962.41,28.726506250000003,0.0,0.0,5.022900968422184
Quintay,MEDU9703964,1600.0,75136.16,12315.5,3005.48,59815.18,37.3844875,0.0,0.0,4.784222260638458
Quintay,MEDU9712040,1520.0,45767.34,22606.86,1830.7299999999998,21329.749999999996,14.032730263157893,0.0,0.0,7.9045425656117665
Quintay,MEDU9725069,1840.0,69920.0,12198.0,2796.8,54925.2,29.85065217391304,0.0,0.0,4.845292955892035
Quintay,MSCU7382534,1450.0,46271.76,23240.55,1850.8700000000003,21180.340000000004,14.60713103448276,0.0,0.0,8.036355884037356
Quintay,MSDU9019218,1198.0,32754.83,21202.1,1310.2599999999998,10242.470000000003,8.549641068447414,0.0,0.0,11.341561691478978
Quintay,OTPU6082455,2071.0,94041.0,22682.84,3761.640000000001,67596.52,32.63955577015935,0.0,0.0,5.271492426374223
Quintay,OTPU6375387,1900.0,69986.5,15787.75,2799.46,51399.29,27.052257894736844,0.0,0.0,5.1651744735810325
Quintay,SEGU9077960,1890.0,76942.29,14733.039999999999,3077.69,59131.55999999999,31.286539682539676,0.0,0.0,4.947318927651436
Quintay,SEGU9088352,2160.0,81924.12,14183.090000000002,3277.0800000000004,64463.95,29.844421296296296,0.0,0.0,4.8376589490889055
Quintay,SEGU9147455,1900.0,60207.5,15796.359999999999,2408.3,42002.84,22.10675789473684,0.0,0.0,5.422738529116794
Quintay,SEGU9300230,2160.0,78354.0,14497.1,3134.16,60722.740000000005,28.112379629629633,0.0,0.0,4.9080992030618456
Quintay,SEGU9302274,1900.0,63714.5,13876.679999999998,2548.5499999999997,47289.27,24.88908947368421,0.0,0.0,5.11368675435643
Quintay,SEGU9474268,2160.0,25056.0,14556.0,1002.2400000000001,9497.76,4.397111111111111,0.0,0.0,9.545142857142858
Quintay,SEGU9619612,1900.0,77140.0,15968.71,3085.6000000000004,58085.69,30.571415789473686,0.0,0.0,5.044196386899802
Quintay,SEGU9625030,1900.0,73150.0,15787.75,2926.0,54436.25,28.65065789473684,0.0,0.0,5.100915671892229
Quintay,SEGU9641391,1600.0,61120.0,15488.77,2444.7999999999997,43186.42999999999,26.991518749999997,0.0,0.0,5.357734165833356
Quintay,SEGU9676799,1900.0,59600.32000000001,14297.26,2384.04,42919.020000000004,22.588957894736843,0.0,0.0,5.262425981821095
Quintay,SEGU9694663,1866.0,70570.0,17459.07,2822.8,50288.13,26.949694533762056,0.0,0.0,5.31491352156703
Quintay,SEGU9695464,1600.0,54560.0,15559.210000000001,2182.3999999999996,36818.39,23.01149375,0.0,0.0,5.595784085399295
Quintay,SEGU9696265,1600.0,54400.0,15559.210000000001,2176.0,36664.79,22.91549375,0.0,0.0,5.602357727533349
