Exporter Clean,Lotid,Sales Quantity,Sales Amount,Total Deductions,COMMISSION,FOB Liq,FOB per Case,Advances,Advance Pct Of FOB,% Commission
Rio King,BMOU9248181,1700.0,48159.46,8904.67,1926.3099999999997,37328.48,21.95792941176471,20400.0,54.64996163787006,4.907197312735591
Rio King,BMOU9294736,1900.0,61866.119999999995,3438.27,2474.63,55953.22,29.449063157894738,22800.0,40.74832511873311,4.23536036325143
Rio King,BMOU9336641,1900.0,66876.1,3648.08,2675.0,60553.020000000004,31.87001052631579,22800.0,37.65295273464478,4.23071922859517
Rio King,BMOU9612360,2004.0,79308.3,5688.43,3172.32,70447.54999999999,35.153468063872246,24048.0,34.13603453917135,4.309054063800982
Rio King,BMOU9657214,1620.0,56388.0,6168.27,2255.6,47964.13,29.607487654320988,19440.0,40.53028794642997,4.491461821877577
Rio King,CRSU6136449,1900.0,60017.39,5819.38,2400.65,51797.36,27.261768421052633,22800.0,44.01768738792865,4.4294061719240245
Rio King,CXRU1073820,1900.0,64956.75,3196.27,2598.29,59162.19,31.137994736842106,22800.0,38.53812713829559,4.207043079976062
Rio King,CXRU1431991,1900.0,72044.0,6089.18,2881.8,63073.020000000004,33.19632631578948,22800.0,36.148578266903975,4.3693546582342275
Rio King,CXRU1452314,1900.0,69411.48,5622.18,2776.5200000000004,61012.78,32.11198947368421,22800.0,37.36922002242809,4.352642214289858
Rio King,CXRU1581292,1900.0,60163.6,5878.32,2406.52,51878.76,27.30461052631579,22800.0,43.94862174809113,4.433098622683718
Rio King,FSCU5771313,1900.0,52820.0,5804.38,2112.8,44902.82,23.633063157894735,22800.0,50.77632095267069,4.493825669001068
Rio King,GESU9430840,1750.0,58569.100000000006,7631.84,2342.7,48594.56000000001,27.768320000000006,21000.0,43.21471374573614,4.599187313962312
Rio King,GESU9543030,1900.0,61869.3,5698.63,2474.8199999999997,53695.850000000006,28.26097368421053,22800.0,42.46138202486784,4.405893680812422
Rio King,MEDU9713371,1700.0,56100.0,8670.93,2244.0,45185.07,26.57945294117647,20400.0,45.14765607312327,4.731275565808058
Rio King,MEDU9729315,2160.0,86329.44,5643.9,3453.14,77232.40000000001,35.75574074074075,25920.0,33.561044328546046,4.27975074592052
Rio King,MEDU9817904,1900.0,64026.7,5734.38,2561.05,55731.27,29.33224736842105,22800.0,40.91060548234412,4.393460407820447
Rio King,MSDU9018253,1900.0,58563.979999999996,6044.38,2342.54,50177.06,26.40897894736842,22800.0,45.439091090629866,4.46031576782763
Rio King,MSDU9029772,1169.0,55966.5,10746.66,2238.66,42981.17999999999,36.767476475620185,20400.0,47.46263364570262,4.950614597486413
Rio King,MSDU9823247,1900.0,67319.24,6989.93,2692.7799999999997,57636.530000000006,30.335015789473687,22800.0,39.55824543913382,4.4634689175128965
Rio King,OTPU6374396,1900.0,73340.0,4145.620000000001,2933.6,66260.78,34.8740947368421,22800.0,34.4094953304202,4.239650676832425
Rio King,OTPU6375284,1900.0,71725.0,3804.0,2869.0,65052.0,34.23789473684211,22800.0,35.04888396974728,4.224024970185951
Rio King,OTPU6378004,1900.0,69476.1,12110.24,2779.0800000000004,54586.780000000006,28.72988421052632,22800.0,41.768354902047705,4.844484158347839
Rio King,OTPU6514380,1865.0,69626.61,5786.78,2785.0299999999997,61054.8,32.7371581769437,22380.0,36.65559464612119,4.362527281166005
Rio King,SEGU9088732,1700.0,59436.06,7196.27,2377.41,49862.37999999999,29.330811764705878,20400.0,40.912607861879046,4.550956272986549
Rio King,SEGU9122272,1900.0,57147.64,5953.780000000001,2285.88,48907.98,25.74104210526316,22800.0,46.61815924517839,4.465144843541784
Rio King,SEGU9283430,1900.0,74129.4,4094.38,2965.2,67069.81999999999,35.29990526315789,22800.0,33.994425510609695,4.233881849394774
Rio King,SEGU9296438,1900.0,64040.3,6497.43,2561.66,54981.21000000001,28.937478947368426,22800.0,41.46871267474833,4.451741805718067
Rio King,SEGU9302119,1900.0,66136.44,3863.09,2645.4300000000003,59627.920000000006,31.38311578947369,22800.0,38.237121133858096,4.248093285490503
Rio King,SEGU9434244,1900.0,63445.14,5428.280000000001,2537.8199999999997,55479.04,29.199494736842105,22800.0,41.09660152735159,4.374280166144806
Rio King,SEGU9468922,1900.0,72200.0,4094.6200000000003,2888.0,65217.380000000005,34.32493684210527,22800.0,34.96000605973438,4.240487315392704
