Exporter,Lotid,Date,Movement,Quantity,Inventory Balance,Days In Inventory,Variety,Packaging Style
BORQUEZ,24TRA104816,06/14/2024,Sale,-90.0,630.0,7,EARLY SWEET,Bag
BORQUEZ,24TRA104820,06/07/2024,Entry,2250.0,2250.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104820,06/07/2024,Entry,270.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104820,06/07/2024,Sale,-270.0,2250.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104820,06/11/2024,Sale,-270.0,1980.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104820,06/11/2024,Sale,-1980.0,0.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104823,06/08/2024,Entry,1440.0,1440.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104823,06/13/2024,Sale,-1440.0,0.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104825,06/08/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104825,06/10/2024,Sale,-990.0,990.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104825,06/12/2024,Sale,-900.0,90.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104825,06/13/2024,Sale,-90.0,0.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104826,06/08/2024,Entry,360.0,360.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104826,06/08/2024,Entry,1620.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104826,06/10/2024,Sale,-1620.0,360.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104826,06/14/2024,Sale,-270.0,90.0,6,EARLY SWEET,Bag
BORQUEZ,24TRA104826,06/24/2024,Sale,-90.0,0.0,16,EARLY SWEET,Bag
BORQUEZ,24TRA104827,06/08/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104827,06/10/2024,Sale,-1980.0,0.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104831,06/09/2024,Entry,2100.0,2100.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104831,06/10/2024,Sale,-300.0,1800.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104831,06/13/2024,Sale,-600.0,1200.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104831,06/14/2024,Sale,-825.0,375.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104831,06/14/2024,Sale,-375.0,0.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104832,06/09/2024,Entry,1500.0,1500.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104832,06/10/2024,Sale,-75.0,1425.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104832,06/11/2024,Sale,-750.0,675.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104832,06/12/2024,Sale,-450.0,225.0,3,EARLY SWEET,Bag
BORQUEZ,24TRA104832,06/13/2024,Sale,-150.0,75.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104832,06/14/2024,Sale,-75.0,0.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104833,06/10/2024,Entry,180.0,180.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104833,06/10/2024,Entry,630.0,810.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104833,06/10/2024,Entry,1425.0,2235.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104833,06/13/2024,Sale,-1425.0,810.0,3,EARLY SWEET,Clam
BORQUEZ,24TRA104833,06/17/2024,Sale,-180.0,630.0,7,EARLY SWEET,Bag
BORQUEZ,24TRA104833,06/29/2024,Sale,-180.0,450.0,19,EARLY SWEET,Bag
BORQUEZ,24TRA104833,07/12/2024,Sale,-360.0,90.0,32,EARLY SWEET,Bag
BORQUEZ,24TRA104833,07/15/2024,Sale,-90.0,0.0,35,EARLY SWEET,Bag
BORQUEZ,24TRA104836,06/10/2024,Entry,450.0,450.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104836,06/13/2024,Sale,-375.0,75.0,3,EARLY SWEET,Clam
BORQUEZ,24TRA104836,06/13/2024,Sale,-75.0,0.0,3,EARLY SWEET,Clam
BORQUEZ,24TRA104838,06/10/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104838,06/11/2024,Sale,-630.0,1890.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104838,06/13/2024,Sale,-360.0,1530.0,3,EARLY SWEET,Bag
BORQUEZ,24TRA104838,06/14/2024,Sale,-1080.0,450.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104838,07/30/2024,Sale,-28.0,422.0,50,EARLY SWEET,Bag
BORQUEZ,24TRA104839,06/10/2024,Entry,1170.0,1170.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104839,06/10/2024,Entry,1350.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104839,06/11/2024,Sale,-1170.0,1350.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104839,06/11/2024,Sale,-1350.0,0.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104842,06/11/2024,Entry,2340.0,2340.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104842,06/12/2024,Sale,-90.0,2250.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104842,06/12/2024,Sale,-1980.0,270.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104842,06/17/2024,Sale,-180.0,90.0,6,EARLY SWEET,Bag
BORQUEZ,24TRA104842,06/21/2024,Sale,-90.0,0.0,10,EARLY SWEET,Bag
BORQUEZ,24TRA104844,06/11/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104844,06/12/2024,Sale,-1890.0,90.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104844,06/21/2024,Sale,-90.0,0.0,10,EARLY SWEET,Bag
BORQUEZ,24TRA104845,06/12/2024,Entry,540.0,540.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104845,06/12/2024,Entry,1650.0,2190.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104845,06/12/2024,Sale,-540.0,1650.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104845,06/12/2024,Sale,-675.0,975.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104845,06/14/2024,Sale,-75.0,900.0,2,EARLY SWEET,Clam
BORQUEZ,24TRA104845,06/18/2024,Sale,-600.0,300.0,6,EARLY SWEET,Clam
BORQUEZ,24TRA104845,06/21/2024,Sale,-300.0,0.0,9,EARLY SWEET,Clam
BORQUEZ,24TRA104846,06/12/2024,Entry,270.0,270.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/12/2024,Entry,1080.0,1350.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/12/2024,Entry,1170.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/13/2024,Sale,-90.0,2430.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/14/2024,Sale,-990.0,1440.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/14/2024,Sale,-630.0,810.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/17/2024,Sale,-270.0,540.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/21/2024,Sale,-270.0,270.0,9,EARLY SWEET,Bag
BORQUEZ,24TRA104846,06/26/2024,Sale,-90.0,180.0,14,EARLY SWEET,Bag
BORQUEZ,24TRA104846,07/02/2024,Sale,-90.0,90.0,20,EARLY SWEET,Bag
BORQUEZ,24TRA104848,06/12/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104848,06/14/2024,Sale,-90.0,2430.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104848,06/15/2024,Sale,-1980.0,450.0,3,EARLY SWEET,Bag
BORQUEZ,24TRA104848,06/17/2024,Sale,-450.0,0.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104849,06/12/2024,Entry,990.0,990.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104849,06/12/2024,Entry,825.0,1815.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104849,06/13/2024,Sale,-825.0,990.0,1,EARLY SWEET,Clam
BORQUEZ,24TRA104849,06/17/2024,Sale,-990.0,0.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104850,06/12/2024,Entry,1079.0,1079.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104850,06/12/2024,Entry,750.0,1829.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104850,06/13/2024,Sale,-750.0,1079.0,1,EARLY SWEET,Clam
BORQUEZ,24TRA104850,06/18/2024,Sale,-450.0,629.0,6,EARLY SWEET,Bag
BORQUEZ,24TRA104850,06/24/2024,Sale,-629.0,0.0,12,EARLY SWEET,Bag
BORQUEZ,24TRA104857,06/13/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104857,06/14/2024,Sale,-1890.0,630.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104857,06/14/2024,Sale,-630.0,0.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104859,06/13/2024,Entry,2100.0,2100.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104859,06/17/2024,Sale,-1800.0,300.0,4,EARLY SWEET,Clam
BORQUEZ,24TRA104859,06/21/2024,Sale,-300.0,0.0,8,EARLY SWEET,Clam
BORQUEZ,24TRA104866,06/14/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104866,06/15/2024,Sale,-1980.0,0.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104867,06/14/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104867,06/15/2024,Sale,-1980.0,0.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104868,06/14/2024,Entry,1425.0,1425.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104868,06/18/2024,Sale,-750.0,675.0,4,EARLY SWEET,Clam
BORQUEZ,24TRA104868,06/18/2024,Sale,-675.0,0.0,4,EARLY SWEET,Clam
BORQUEZ,24TRA104870,06/14/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104870,06/15/2024,Sale,-810.0,1710.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104870,06/20/2024,Sale,-90.0,1620.0,6,EARLY SWEET,Bag
BORQUEZ,24TRA104870,06/26/2024,Sale,-90.0,1530.0,12,EARLY SWEET,Bag
BORQUEZ,24TRA104870,07/01/2024,Sale,-180.0,1350.0,17,EARLY SWEET,Bag
BORQUEZ,24TRA104870,07/02/2024,Sale,-1170.0,180.0,18,EARLY SWEET,Bag
BORQUEZ,24TRA104871,06/14/2024,Entry,375.0,375.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104871,06/14/2024,Entry,1840.0,2215.0,0,EARLY SWEET,Clam
BORQUEZ,24TRA104871,06/15/2024,Sale,-1840.0,375.0,1,EARLY SWEET,Clam
BORQUEZ,24TRA104871,06/18/2024,Sale,-150.0,225.0,4,EARLY SWEET,Clam
BORQUEZ,24TRA104871,06/18/2024,Sale,-225.0,0.0,4,EARLY SWEET,Clam
BORQUEZ,24TRA104872,06/15/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104872,06/19/2024,Sale,-450.0,2070.0,4,EARLY SWEET,Bag
BORQUEZ,24TRA104872,06/20/2024,Sale,-450.0,1620.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104872,06/20/2024,Sale,-90.0,1530.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104872,06/24/2024,Sale,-1530.0,0.0,9,EARLY SWEET,Bag
BORQUEZ,24TRA104873,06/15/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104873,07/01/2024,Sale,-1980.0,540.0,16,EARLY SWEET,Bag
BORQUEZ,24TRA104873,07/02/2024,Sale,-540.0,0.0,17,EARLY SWEET,Bag
BORQUEZ,24TRA104874,06/15/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104874,06/18/2024,Sale,-1980.0,0.0,3,EARLY SWEET,Bag
BORQUEZ,24TRA104876,06/17/2024,Entry,1800.0,1800.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104876,07/02/2024,Sale,-1800.0,0.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104878,06/17/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104878,06/20/2024,Sale,-90.0,2430.0,3,EARLY SWEET,Bag
BORQUEZ,24TRA104878,07/03/2024,Sale,-45.0,2385.0,16,EARLY SWEET,Bag
BORQUEZ,24TRA104878,07/03/2024,Sale,-45.0,2340.0,16,EARLY SWEET,Bag
BORQUEZ,24TRA104878,07/03/2024,Sale,-990.0,1350.0,16,EARLY SWEET,Bag
BORQUEZ,24TRA104878,07/03/2024,Sale,-720.0,630.0,16,EARLY SWEET,Bag
BORQUEZ,24TRA104878,07/06/2024,Sale,-360.0,270.0,19,EARLY SWEET,Bag
BORQUEZ,24TRA104879,06/17/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104879,07/02/2024,Sale,-1350.0,630.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104879,07/02/2024,Sale,-180.0,450.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104879,07/22/2024,Sale,-450.0,0.0,35,EARLY SWEET,Bag
BORQUEZ,24TRA104880,06/17/2024,Entry,1980.0,1980.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104880,07/02/2024,Sale,-1170.0,810.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104880,07/02/2024,Sale,-810.0,0.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104882,06/18/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104882,06/19/2024,Sale,-90.0,2430.0,1,EARLY SWEET,Bag
BORQUEZ,24TRA104882,07/02/2024,Sale,-1080.0,1350.0,14,EARLY SWEET,Bag
BORQUEZ,24TRA104882,07/03/2024,Sale,-90.0,1260.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104882,07/03/2024,Sale,-720.0,540.0,15,EARLY SWEET,Bag
BORQUEZ,24TRA104882,07/23/2024,Sale,-450.0,90.0,35,EARLY SWEET,Bag
BORQUEZ,24TRA104882,07/23/2024,Sale,-90.0,0.0,35,EARLY SWEET,Bag
BORQUEZ,24TRA104884,06/19/2024,Entry,2520.0,2520.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104884,06/21/2024,Sale,-450.0,2070.0,2,EARLY SWEET,Bag
BORQUEZ,24TRA104884,06/24/2024,Sale,-90.0,1980.0,5,EARLY SWEET,Bag
BORQUEZ,24TRA104884,07/02/2024,Sale,-810.0,1170.0,13,EARLY SWEET,Bag
BORQUEZ,24TRA104884,07/02/2024,Sale,-450.0,720.0,13,EARLY SWEET,Bag
BORQUEZ,24TRA104884,07/06/2024,Sale,-90.0,630.0,17,EARLY SWEET,Bag
BORQUEZ,24TRA104884,07/23/2024,Sale,-90.0,540.0,34,EARLY SWEET,Bag
BORQUEZ,24TRA104884,07/30/2024,Sale,-540.0,0.0,41,EARLY SWEET,Bag
BORQUEZ,24TRA104888,06/19/2024,Entry,450.0,450.0,0,EARLY SWEET,Bag
BORQUEZ,24TRA104888,06/24/2024,Sale,-450.0,0.0,5,EARLY SWEET,Bag
ECO,0001-0010239,11/12/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010239,11/15/2023,Sale,-90.0,1710.0,3,SWEET GLOBE,Bag
ECO,0001-0010239,11/21/2023,Sale,-900.0,810.0,9,SWEET GLOBE,Bag
ECO,0001-0010239,11/24/2023,Sale,-810.0,0.0,12,SWEET GLOBE,Bag
ECO,0001-0010317,11/27/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010317,11/28/2023,Sale,-270.0,1530.0,1,SWEET GLOBE,Bag
ECO,0001-0010317,11/30/2023,Sale,-540.0,990.0,3,SWEET GLOBE,Bag
ECO,0001-0010317,12/04/2023,Sale,-540.0,450.0,7,SWEET GLOBE,Bag
ECO,0001-0010317,12/04/2023,Sale,-450.0,0.0,7,SWEET GLOBE,Bag
ECO,0001-0010320,11/21/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010320,11/24/2023,Sale,-1438.0,362.0,3,SWEET GLOBE,Bag
ECO,0001-0010320,11/25/2023,Sale,-180.0,182.0,4,SWEET GLOBE,Bag
ECO,0001-0010320,11/27/2023,Sale,-180.0,2.0,6,SWEET GLOBE,Bag
ECO,0001-0010321,11/21/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010321,11/24/2023,Sale,-180.0,1620.0,3,SWEET GLOBE,Bag
ECO,0001-0010321,11/27/2023,Sale,-1620.0,0.0,6,SWEET GLOBE,Bag
ECO,0001-0010325,11/21/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010325,11/24/2023,Sale,-270.0,1530.0,3,SWEET GLOBE,Bag
ECO,0001-0010325,11/27/2023,Sale,-180.0,1350.0,6,SWEET GLOBE,Bag
ECO,0001-0010325,11/27/2023,Sale,-900.0,450.0,6,SWEET GLOBE,Bag
ECO,0001-0010325,11/28/2023,Sale,-360.0,90.0,7,SWEET GLOBE,Bag
ECO,0001-0010325,12/04/2023,Sale,-90.0,0.0,13,SWEET GLOBE,Bag
ECO,0001-0010352,11/21/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010352,11/25/2023,Sale,-180.0,1620.0,4,CRIMSON,Bag
ECO,0001-0010352,11/27/2023,Sale,-180.0,1440.0,6,CRIMSON,Bag
ECO,0001-0010352,11/27/2023,Sale,-1440.0,0.0,6,CRIMSON,Bag
ECO,0001-0010355,11/21/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010355,11/24/2023,Sale,-1800.0,0.0,3,CRIMSON,Bag
ECO,0001-0010361,11/17/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010361,11/28/2023,Sale,-1800.0,0.0,11,CRIMSON,Bag
ECO,0001-0010384,11/21/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010384,11/24/2023,Sale,-1080.0,720.0,3,SWEET GLOBE,Bag
ECO,0001-0010384,11/28/2023,Sale,-90.0,630.0,7,SWEET GLOBE,Bag
ECO,0001-0010384,11/28/2023,Sale,-180.0,450.0,7,SWEET GLOBE,Bag
ECO,0001-0010384,11/28/2023,Sale,-90.0,360.0,7,SWEET GLOBE,Bag
ECO,0001-0010384,12/04/2023,Sale,-360.0,0.0,13,SWEET GLOBE,Bag
ECO,0001-0010387,11/21/2023,Entry,1800.0,1800.0,0,SWEETCELEBRATION,Bag
ECO,0001-0010387,11/24/2023,Sale,-1800.0,0.0,3,SWEETCELEBRATION,Bag
ECO,0001-0010444,11/22/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010444,11/27/2023,Sale,-810.0,990.0,5,CRIMSON,Bag
ECO,0001-0010444,11/28/2023,Sale,-270.0,720.0,6,CRIMSON,Bag
ECO,0001-0010444,11/28/2023,Sale,-180.0,540.0,6,CRIMSON,Bag
ECO,0001-0010444,11/29/2023,Sale,-540.0,0.0,7,CRIMSON,Bag
ECO,0001-0010447,11/22/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010447,11/27/2023,Sale,-1170.0,630.0,5,CRIMSON,Bag
ECO,0001-0010447,11/27/2023,Sale,-540.0,90.0,5,CRIMSON,Bag
ECO,0001-0010447,11/29/2023,Sale,-90.0,0.0,7,CRIMSON,Bag
ECO,0001-0010489,11/22/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010489,11/29/2023,Sale,-1350.0,450.0,7,CRIMSON,Bag
ECO,0001-0010489,11/30/2023,Sale,-450.0,0.0,8,CRIMSON,Bag
ECO,0001-0010562,11/29/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010562,11/30/2023,Sale,-360.0,1440.0,1,SWEET GLOBE,Bag
ECO,0001-0010562,12/01/2023,Sale,-90.0,1350.0,2,SWEET GLOBE,Bag
ECO,0001-0010562,12/04/2023,Sale,-540.0,810.0,5,SWEET GLOBE,Bag
ECO,0001-0010562,12/05/2023,Sale,-360.0,450.0,6,SWEET GLOBE,Bag
ECO,0001-0010562,12/06/2023,Sale,-270.0,180.0,7,SWEET GLOBE,Bag
ECO,0001-0010562,12/08/2023,Sale,-90.0,90.0,9,SWEET GLOBE,Bag
ECO,0001-0010562,12/12/2023,Sale,-90.0,0.0,13,SWEET GLOBE,Bag
ECO,0001-0010564,11/29/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010564,12/01/2023,Sale,-1440.0,360.0,2,SWEET GLOBE,Bag
ECO,0001-0010564,12/05/2023,Sale,-360.0,0.0,6,SWEET GLOBE,Bag
ECO,0001-0010565,11/29/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010565,12/01/2023,Sale,-900.0,900.0,2,SWEET GLOBE,Bag
ECO,0001-0010565,12/05/2023,Sale,-900.0,0.0,6,SWEET GLOBE,Bag
ECO,0001-0010583,11/24/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010583,11/28/2023,Sale,-90.0,1710.0,4,CRIMSON,Bag
ECO,0001-0010583,11/30/2023,Sale,-1530.0,180.0,6,CRIMSON,Bag
ECO,0001-0010583,11/30/2023,Sale,-180.0,0.0,6,CRIMSON,Bag
ECO,0001-0010651,11/29/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010651,12/01/2023,Sale,-90.0,1710.0,2,SWEET GLOBE,Bag
ECO,0001-0010651,12/05/2023,Sale,-180.0,1530.0,6,SWEET GLOBE,Bag
ECO,0001-0010651,12/05/2023,Sale,-90.0,1440.0,6,SWEET GLOBE,Bag
ECO,0001-0010651,12/06/2023,Sale,-180.0,1260.0,7,SWEET GLOBE,Bag
ECO,0001-0010651,12/07/2023,Sale,-810.0,450.0,8,SWEET GLOBE,Bag
ECO,0001-0010651,12/08/2023,Sale,-450.0,0.0,9,SWEET GLOBE,Bag
ECO,0001-0010653,11/29/2023,Entry,1800.0,1800.0,0,SWEET GLOBE,Bag
ECO,0001-0010653,12/05/2023,Sale,-180.0,1620.0,6,SWEET GLOBE,Bag
ECO,0001-0010653,12/08/2023,Sale,-1620.0,0.0,9,SWEET GLOBE,Bag
ECO,0001-0010695,11/29/2023,Entry,1800.0,1800.0,0,SWEET FAVORS,Bag
ECO,0001-0010695,12/01/2023,Sale,-900.0,900.0,2,SWEET FAVORS,Bag
ECO,0001-0010695,12/01/2023,Sale,-450.0,450.0,2,SWEET FAVORS,Bag
ECO,0001-0010695,12/04/2023,Sale,-90.0,360.0,5,SWEET FAVORS,Bag
ECO,0001-0010695,12/04/2023,Sale,-180.0,180.0,5,SWEET FAVORS,Bag
ECO,0001-0010695,12/04/2023,Sale,-180.0,0.0,5,SWEET FAVORS,Bag
ECO,0001-0010698,11/29/2023,Entry,1600.0,1600.0,0,SWEET GLOBE,Clam
ECO,0001-0010698,11/30/2023,Sale,-1600.0,0.0,1,SWEET GLOBE,Clam
ECO,0001-0010704,11/29/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010704,12/05/2023,Sale,-270.0,1530.0,6,CRIMSON,Bag
ECO,0001-0010704,12/05/2023,Sale,-720.0,810.0,6,CRIMSON,Bag
ECO,0001-0010704,12/05/2023,Sale,-270.0,540.0,6,CRIMSON,Bag
ECO,0001-0010704,12/05/2023,Sale,-180.0,360.0,6,CRIMSON,Bag
ECO,0001-0010704,12/06/2023,Sale,-180.0,180.0,7,CRIMSON,Bag
ECO,0001-0010704,12/12/2023,Sale,-180.0,0.0,13,CRIMSON,Bag
ECO,0001-0010713,12/04/2023,Entry,1800.0,1800.0,0,SWEET FAVORS,Bag
ECO,0001-0010713,12/04/2023,Sale,-720.0,1080.0,0,SWEET FAVORS,Bag
ECO,0001-0010713,12/05/2023,Sale,-180.0,900.0,1,SWEET FAVORS,Bag
ECO,0001-0010713,12/05/2023,Sale,-360.0,540.0,1,SWEET FAVORS,Bag
ECO,0001-0010713,12/07/2023,Sale,-360.0,180.0,3,SWEET FAVORS,Bag
ECO,0001-0010713,12/11/2023,Sale,-90.0,90.0,7,SWEET FAVORS,Bag
ECO,0001-0010713,01/09/2024,Sale,-90.0,0.0,36,SWEET FAVORS,Bag
ECO,0001-0010727,11/29/2023,Entry,1800.0,1800.0,0,CRIMSON,Bag
ECO,0001-0010727,12/07/2023,Sale,-810.0,990.0,8,CRIMSON,Bag
ECO,0001-0010727,12/12/2023,Sale,-990.0,0.0,13,CRIMSON,Bag
ECO,0001-0010734,12/08/2023,Entry,1800.0,1800.0,0,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/09/2023,Sale,-450.0,1350.0,1,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/14/2023,Sale,-180.0,1170.0,6,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/14/2023,Sale,-25.0,1145.0,6,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/14/2023,Sale,-30.0,1115.0,6,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/14/2023,Sale,-101.0,1014.0,6,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/14/2023,Sale,-40.0,974.0,6,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/15/2023,Sale,-360.0,614.0,7,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/15/2023,Sale,-98.0,516.0,7,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/15/2023,Sale,-60.0,456.0,7,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/15/2023,Sale,-45.0,411.0,7,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/15/2023,Sale,-60.0,351.0,7,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/15/2023,Sale,-4.0,347.0,7,SWEETCELEBRATION,Unknown
ECO,0001-0010734,12/19/2023,Sale,-45.0,302.0,11,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/19/2023,Sale,-5.0,297.0,11,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/19/2023,Sale,-54.0,243.0,11,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/19/2023,Sale,-180.0,63.0,11,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/19/2023,Sale,-22.0,41.0,11,SWEETCELEBRATION,Bag
ECO,0001-0010734,12/19/2023,Sale,-40.0,1.0,11,SWEETCELEBRATION,Bag
ECO,0001-0010758,11/29/2023,Entry,1800.0,1800.0,0,SWEET FAVORS,Bag
ECO,0001-0010758,12/13/2023,Sale,-450.0,1350.0,14,SWEET FAVORS,Bag
ECO,0001-0010758,12/15/2023,Sale,-180.0,1170.0,16,SWEET FAVORS,Bag
ECO,0001-0010758,12/19/2023,Sale,-180.0,990.0,20,SWEET FAVORS,Bag
ECO,0001-0010758,12/19/2023,Sale,-360.0,630.0,20,SWEET FAVORS,Bag
ECO,0001-0010758,12/20/2023,Sale,-270.0,360.0,21,SWEET FAVORS,Bag
ECO,0001-0010758,12/21/2023,Sale,-360.0,0.0,22,SWEET FAVORS,Bag
ECO,0001-0010768,12/08/2023,Entry,1800.0,1800.0,0,SWEET FAVORS,Bag
